SUID,@id,Betweenness,Closeness,Degree,Eigenvector,Information,LAC,name,Network,selected,shared name,stringdb::canonical name,stringdb::full name,Subgragh,
456,stringdb:9606.ENSP00000311005,89.4597625,0.06187908,29,0.040925823,7.316426754,17.93103448,9606.ENSP00000311005,19.1297619,FALSE,9606.ENSP00000311005,Q13164,,5.51E+26,0.338993655
410,stringdb:9606.ENSP00000237014,1213.138879,0.062134815,36,0.018307103,7.668633461,8.055555556,9606.ENSP00000237014,9.586322723,FALSE,9606.ENSP00000237014,P02766,,1.10E+26,0.337306044
233,stringdb:9606.ENSP00000362549,682.64811,0.062072893,46,0.016905382,8.020703316,19.73913043,9606.ENSP00000362549,26.19048905,FALSE,9606.ENSP00000362549,Q9HAW9,,9.40E+25,0.336981586
414,stringdb:9606.ENSP00000304845,682.64811,0.062072893,46,0.016905382,8.020703316,19.73913043,9606.ENSP00000304845,26.19048905,FALSE,9606.ENSP00000304845,P22309,,9.40E+25,0.336981586
455,stringdb:9606.ENSP00000249396,115.0689525,0.062046392,33,0.035237022,7.531531811,17.45454545,9606.ENSP00000249396,18.86834594,FALSE,9606.ENSP00000249396,U5TP13,,4.08E+26,0.336694761
141,stringdb:9606.ENSP00000312029,684.3650404,0.062179122,32,0.027061155,7.481533527,13.625,9606.ENSP00000312029,15.04131804,FALSE,9606.ENSP00000312029,P55851,,2.41E+26,0.335062263
382,stringdb:9606.ENSP00000360317,557.9919633,0.061495063,52,0.013521963,8.177983284,18.07692308,9606.ENSP00000360317,30.14621856,FALSE,9606.ENSP00000360317,P10632,,6.01E+25,0.334730978
440,stringdb:9606.ENSP00000293288,50.04101053,0.061835201,30,0.037274405,7.37417078,20,9606.ENSP00000293288,21.62096163,FALSE,9606.ENSP00000293288,Q9UCZ6,,4.57E+26,0.333880787
271,stringdb:9606.ENSP00000360025,42.55620303,0.061782627,28,0.038601402,7.255687237,19.85714286,9606.ENSP00000360025,21.02962963,FALSE,9606.ENSP00000360025,P24522,,4.90E+26,0.333007593
279,stringdb:9606.ENSP00000348170,138.9994345,0.061958221,29,0.035189781,7.316426754,17.86206897,9606.ENSP00000348170,19.34006211,FALSE,9606.ENSP00000348170,Q9UC67,,4.07E+26,0.331778082
132,stringdb:9606.ENSP00000261693,1421.205798,0.061843972,30,0.017322112,7.37417078,12.86666667,9606.ENSP00000261693,16.64457367,FALSE,9606.ENSP00000261693,Q8WTV0,,9.87E+25,0.331350069
274,stringdb:9606.ENSP00000354612,321.5857053,0.061870299,36,0.026729302,7.668633461,15.55555556,9606.ENSP00000354612,20.20266258,FALSE,9606.ENSP00000354612,Q5T7T7,,2.35E+26,0.331202587
347,stringdb:9606.ENSP00000330393,66.23799713,0.061835201,30,0.034902327,7.37417078,16.06666667,9606.ENSP00000330393,16.71264368,FALSE,9606.ENSP00000330393,P48357,,4.01E+26,0.330685192
200,stringdb:9606.ENSP00000352121,74.2271157,0.061660303,30,0.034035519,7.37417078,17.06666667,9606.ENSP00000352121,18.73348884,FALSE,9606.ENSP00000352121,P48736,,3.81E+26,0.328878382
345,stringdb:9606.ENSP00000355330,266.8789561,0.062028738,26,0.033766758,7.124258518,13.07692308,9606.ENSP00000355330,14.12222222,FALSE,9606.ENSP00000355330,P21980,,3.75E+26,0.328730282
449,stringdb:9606.ENSP00000313420,113.4706706,0.061634153,32,0.031733144,7.481533051,15.5625,9606.ENSP00000313420,17.63456712,FALSE,9606.ENSP00000313420,Q9UME3,,3.31E+26,0.328625741
238,stringdb:9606.ENSP00000343741,86.78009639,0.061677748,30,0.033114612,7.37417078,16.13333333,9606.ENSP00000343741,17.79284993,FALSE,9606.ENSP00000343741,Q13535,,3.61E+26,0.327828922
109,stringdb:9606.ENSP00000372191,163.8752463,0.062064057,32,0.029229075,7.481533527,14.875,9606.ENSP00000372191,16.21252981,FALSE,9606.ENSP00000372191,Q9NTG7,,2.81E+26,0.327579151
317,stringdb:9606.ENSP00000303830,283.987666,0.061747628,31,0.029278312,7.429144859,13.22580645,9606.ENSP00000303830,14.27052671,FALSE,9606.ENSP00000303830,P06213,,2.82E+26,0.327543226
204,stringdb:9606.ENSP00000295600,320.8270543,0.061634153,25,0.033932131,7.053005219,14.64,9606.ENSP00000295600,15.57738095,FALSE,9606.ENSP00000295600,Q9P2Y8,,3.79E+26,0.327259929
355,stringdb:9606.ENSP00000354476,576.0795473,0.062046392,34,0.021466108,7.579278946,14.52941176,9606.ENSP00000354476,19.19430098,FALSE,9606.ENSP00000354476,Q12772,,1.52E+26,0.326612205
65,stringdb:9606.ENSP00000365858,101.1079422,0.061782627,27,0.03411974,7.191716194,13.85185185,9606.ENSP00000365858,14.48592531,FALSE,9606.ENSP00000365858,P15976,,3.83E+26,0.326276556
257,stringdb:9606.ENSP00000360372,415.3677781,0.061486391,47,0.013327028,8.049193382,18.29787234,9606.ENSP00000360372,27.40959006,FALSE,9606.ENSP00000360372,P33261,,5.84E+25,0.325381435
443,stringdb:9606.ENSP00000346103,256.7671312,0.062011094,31,0.026908414,7.429144859,12.06451613,9606.ENSP00000346103,13.22923509,FALSE,9606.ENSP00000346103,P36969,,2.38E+26,0.324520124
221,stringdb:9606.ENSP00000411532,319.7187685,0.061695203,31,0.026761107,7.429144859,14.38709677,9606.ENSP00000411532,16.92780392,FALSE,9606.ENSP00000411532,Q9UQP9,,2.35E+26,0.324313439
307,stringdb:9606.ENSP00000445175,688.8721835,0.061765123,29,0.022688257,7.316426754,9.310344828,9606.ENSP00000445175,12.96447523,FALSE,9606.ENSP00000445175,Q9UDE8,,1.69E+26,0.3233315
158,stringdb:9606.ENSP00000220809,25.25166535,0.061599322,26,0.034439452,7.124258518,19.69230769,9606.ENSP00000220809,20.78,FALSE,9606.ENSP00000220809,Q9BU99,,3.90E+26,0.323300422
137,stringdb:9606.ENSP00000311095,531.9037414,0.061322082,46,0.010171297,8.020703316,17.91304348,9606.ENSP00000311095,27.93102605,FALSE,9606.ENSP00000311095,Q02928,,3.40E+25,0.321117877
102,stringdb:9606.ENSP00000215659,41.97898372,0.061529777,26,0.032482039,7.124258518,16.07692308,9606.ENSP00000215659,17.35030303,FALSE,9606.ENSP00000215659,P53778,,3.47E+26,0.320459319
82,stringdb:9606.ENSP00000362361,50.95602521,0.06159062,27,0.031300783,7.191716194,12.51851852,9606.ENSP00000362361,13.1920688,FALSE,9606.ENSP00000362361,P50750,,3.22E+26,0.320366187
411,stringdb:9606.ENSP00000366563,117.8075925,0.061313458,30,0.028562238,7.37417078,14.13333333,9606.ENSP00000366563,15.77896777,FALSE,9606.ENSP00000366563,O00329,,2.68E+26,0.320278968
343,stringdb:9606.ENSP00000301633,64.60102517,0.061581921,27,0.030572046,7.191716194,15.62962963,9606.ENSP00000301633,16.42873303,FALSE,9606.ENSP00000301633,H3BLT4,,3.07E+26,0.319521323
231,stringdb:9606.ENSP00000354522,216.7995033,0.061791383,28,0.026893916,7.255687237,13.5,9606.ENSP00000354522,15.24411376,FALSE,9606.ENSP00000354522,Q9UJN0,,2.38E+26,0.319126357
113,stringdb:9606.ENSP00000329967,78.36682534,0.061477721,25,0.031214057,7.053006172,15.12,9606.ENSP00000329967,16.025,FALSE,9606.ENSP00000329967,Q9UHD2,,3.20E+26,0.317850976
239,stringdb:9606.ENSP00000234111,322.5914122,0.061967027,22,0.028892439,6.813037872,11.09090909,9606.ENSP00000234111,11.62142857,FALSE,9606.ENSP00000234111,P11926,,2.74E+26,0.31739036
324,stringdb:9606.ENSP00000262039,180.297267,0.061503738,26,0.028505454,7.124258518,12.84615385,9606.ENSP00000262039,14.8467142,FALSE,9606.ENSP00000262039,Q8NEB9,,2.67E+26,0.317189689
428,stringdb:9606.ENSP00000297350,201.4232692,0.061486391,22,0.031613447,6.813037872,15.45454545,9606.ENSP00000297350,16.19047619,FALSE,9606.ENSP00000297350,O00300,,3.29E+26,0.317167917
263,stringdb:9606.ENSP00000222381,317.1960981,0.061800142,32,0.020582346,7.481533527,12.375,9606.ENSP00000222381,14.15120662,FALSE,9606.ENSP00000222381,P27169,,1.39E+26,0.31676094
435,stringdb:9606.ENSP00000368884,62.07090188,0.061477721,25,0.030554574,7.053006172,14,9606.ENSP00000368884,15.00958111,FALSE,9606.ENSP00000368884,P51812,,3.07E+26,0.316553031
405,stringdb:9606.ENSP00000398495,208.4339732,0.061477721,27,0.026649566,7.191715717,15.7037037,9606.ENSP00000398495,17.81263198,FALSE,9606.ENSP00000398495,Q9NR28,,2.34E+26,0.316136621
172,stringdb:9606.ENSP00000363832,1038.115467,0.061347967,36,0.007850739,7.668633461,13.44444444,9606.ENSP00000363832,16.89678462,FALSE,9606.ENSP00000363832,Q06278,,2.03E+25,0.315309265
302,stringdb:9606.ENSP00000345681,137.9363397,0.061703934,24,0.028652463,6.977636337,12.33333333,9606.ENSP00000345681,13.1884058,FALSE,9606.ENSP00000345681,P23769,,2.70E+26,0.314864069
120,stringdb:9606.ENSP00000353820,413.2175097,0.061313458,42,0.010864855,7.895937443,15.66666667,9606.ENSP00000353820,21.16534269,FALSE,9606.ENSP00000353820,P10635,,3.88E+25,0.314800015
403,stringdb:9606.ENSP00000261366,333.8949666,0.061835201,23,0.026364751,6.897789478,11.39130435,9606.ENSP00000261366,12.03074866,FALSE,9606.ENSP00000261366,P20700,,2.29E+26,0.314599236
87,stringdb:9606.ENSP00000353731,136.560439,0.061791383,25,0.026322965,7.053005695,11.12,9606.ENSP00000353731,11.66269841,FALSE,9606.ENSP00000353731,P27487,,2.28E+26,0.31296927
114,stringdb:9606.ENSP00000303211,290.3242311,0.062046392,25,0.023442145,7.053006172,10.56,9606.ENSP00000303211,12.02210339,FALSE,9606.ENSP00000303211,Q53F46,,1.81E+26,0.312719689
143,stringdb:9606.ENSP00000301178,33.86554922,0.06156453,22,0.030314231,6.813037872,14,9606.ENSP00000301178,15.12380952,FALSE,9606.ENSP00000301178,P30530,,3.02E+26,0.31224769
308,stringdb:9606.ENSP00000312988,12.29553432,0.061608026,21,0.031126004,6.722934246,14.66666667,9606.ENSP00000312988,15.4,FALSE,9606.ENSP00000312988,Q15653,,3.19E+26,0.311951021
84,stringdb:9606.ENSP00000383042,236.748538,0.061608026,25,0.024495186,7.053005695,8.72,9606.ENSP00000383042,9.583284895,FALSE,9606.ENSP00000383042,Q96AW4,,1.97E+26,0.31152109
79,stringdb:9606.ENSP00000211287,26.93337343,0.061608026,23,0.028554557,6.897789478,14,9606.ENSP00000211287,14.85454545,FALSE,9606.ENSP00000211287,O15264,,2.68E+26,0.310916905
99,stringdb:9606.ENSP00000420588,149.3685086,0.061677748,27,0.023055492,7.191716194,12.37037037,9606.ENSP00000420588,13.47265488,FALSE,9606.ENSP00000420588,Q00059,,1.75E+26,0.310426184
228,stringdb:9606.ENSP00000290573,572.4483901,0.061870299,23,0.019922037,6.897789478,8.782608696,9606.ENSP00000290573,10.2979798,FALSE,9606.ENSP00000290573,P52789,,1.31E+26,0.309886927
155,stringdb:9606.ENSP00000369927,553.4533133,0.061660303,33,0.01218917,7.531531811,11.87878788,9606.ENSP00000369927,13.89489747,FALSE,9606.ENSP00000369927,Q9UII3,,4.89E+25,0.30967739
340,stringdb:9606.ENSP00000302728,876.2459869,0.061686474,28,0.011230087,7.255687237,5.5,9606.ENSP00000302728,6.193280423,FALSE,9606.ENSP00000302728,P08236,,4.15E+25,0.308494654
468,stringdb:9606.ENSP00000358421,845.0944499,0.061124352,35,0.006841389,7.624930859,10.97142857,9606.ENSP00000358421,14.2611432,FALSE,9606.ENSP00000358421,P14060,,1.54E+25,0.30790045
75,stringdb:9606.ENSP00000003084,312.7745423,0.061773874,22,0.022808312,6.813037872,8.090909091,9606.ENSP00000003084,9.56197479,FALSE,9606.ENSP00000003084,P13569,,1.71E+26,0.30743198
341,stringdb:9606.ENSP00000302846,55.0767912,0.061495063,21,0.02778226,6.722933292,12.38095238,9606.ENSP00000302846,13.17362637,FALSE,9606.ENSP00000302846,P35408,,2.54E+26,0.307400122
251,stringdb:9606.ENSP00000354995,1011.826582,0.061278988,24,0.012900352,6.977636337,12.16666667,9606.ENSP00000354995,13.1968599,FALSE,9606.ENSP00000354995,Q9BXL1,,5.47E+25,0.307079726
360,stringdb:9606.ENSP00000219244,0.222212088,0.060927893,21,0.02911761,6.722934246,19.80952381,9606.ENSP00000219244,20.8,FALSE,9606.ENSP00000219244,Q92583,,2.79E+26,0.306093949
351,stringdb:9606.ENSP00000342385,69.86749377,0.061642867,23,0.024588769,6.897789478,12.34782609,9606.ENSP00000342385,13.00606061,FALSE,9606.ENSP00000342385,O14684,,1.99E+26,0.306021909
461,stringdb:9606.ENSP00000265896,1151.028372,0.060910869,31,0.004974618,7.429144859,8.967741935,9606.ENSP00000265896,17.23156111,FALSE,9606.ENSP00000265896,Q14534,,8.14E+24,0.305353182
80,stringdb:9606.ENSP00000233057,132.3460413,0.061538462,23,0.023526942,6.897789478,9.47826087,9606.ENSP00000233057,11.05909091,FALSE,9606.ENSP00000233057,P19525,,1.82E+26,0.305273
207,stringdb:9606.ENSP00000329466,60.3968588,0.061782627,24,0.022535516,6.977636337,13.08333333,9606.ENSP00000329466,13.83118331,FALSE,9606.ENSP00000329466,Q9NRC8,,1.67E+26,0.304580357
128,stringdb:9606.ENSP00000301141,225.6808682,0.060996083,39,0.009423737,7.789153576,18.41025641,9606.ENSP00000301141,24.44162437,FALSE,9606.ENSP00000301141,Q4VAU1,,2.92E+25,0.304007461
491,stringdb:9606.ENSP00000419851,1026.506027,0.06156453,24,0.009723285,6.977636337,6.583333333,9606.ENSP00000419851,10.49872661,FALSE,9606.ENSP00000419851,P49915,,3.11E+25,0.303771487
149,stringdb:9606.ENSP00000374265,110.7502008,0.061773874,23,0.020976614,6.897789478,12,9606.ENSP00000374265,12.62337662,FALSE,9606.ENSP00000374265,P18283,,1.45E+26,0.301984267
296,stringdb:9606.ENSP00000370408,92.74458427,0.061642867,19,0.02423311,6.524470329,10.42105263,9606.ENSP00000370408,11.55555556,FALSE,9606.ENSP00000370408,Q99626,,1.93E+26,0.300970262
183,stringdb:9606.ENSP00000202967,124.2524794,0.061756374,22,0.020002687,6.813037872,13.09090909,9606.ENSP00000202967,13.76666667,FALSE,9606.ENSP00000202967,Q9Y6E7,,1.32E+26,0.299495329
475,stringdb:9606.ENSP00000263321,290.8776254,0.061800142,19,0.01992156,6.524470329,6.631578947,9606.ENSP00000263321,7.26835093,FALSE,9606.ENSP00000263321,P14679,,1.31E+26,0.299094577
407,stringdb:9606.ENSP00000388566,7.842650179,0.061417101,18,0.024182305,6.414833546,13.88888889,9606.ENSP00000388566,14.70588235,FALSE,9606.ENSP00000388566,Q7KYX7,,1.92E+26,0.29710202
400,stringdb:9606.ENSP00000368727,535.4802892,0.061634153,21,0.013330417,6.722933292,5.80952381,9606.ENSP00000368727,6.812394958,FALSE,9606.ENSP00000368727,P47989,,5.84E+25,0.295987386
494,stringdb:9606.ENSP00000323568,235.7056974,0.062099416,22,0.015233344,6.813037872,8.090909091,9606.ENSP00000323568,9.335714286,FALSE,9606.ENSP00000323568,P11168,,7.63E+25,0.295956832
480,stringdb:9606.ENSP00000296585,14.17589939,0.061090094,19,0.022574667,6.524470329,11.15789474,9606.ENSP00000296585,11.77777778,FALSE,9606.ENSP00000296585,P17301,,1.68E+26,0.294817513
119,stringdb:9606.ENSP00000351407,51.57889756,0.061800142,19,0.020170841,6.524470329,8.842105263,9606.ENSP00000351407,9.388888889,FALSE,9606.ENSP00000351407,P27540,,1.34E+26,0.29475239
242,stringdb:9606.ENSP00000401445,129.792514,0.061218759,19,0.020562684,6.524470329,10.42105263,9606.ENSP00000401445,11.93297683,FALSE,9606.ENSP00000401445,O75460,,1.39E+26,0.294613027
168,stringdb:9606.ENSP00000382595,655.5622123,0.061278988,21,0.011599117,6.722933292,5.047619048,9606.ENSP00000382595,5.610898823,FALSE,9606.ENSP00000382595,P22234,,4.42E+25,0.294406012
448,stringdb:9606.ENSP00000221700,210.1119043,0.061417101,29,0.010099926,7.316426754,14.55172414,9606.ENSP00000221700,17.62040857,FALSE,9606.ENSP00000221700,Q9UIU8,,3.35E+25,0.293901477
304,stringdb:9606.ENSP00000346768,89.22082362,0.061021693,33,0.009327216,7.531531811,20.3030303,9606.ENSP00000346768,22.28602897,FALSE,9606.ENSP00000346768,O60656,,2.86E+25,0.293814571
361,stringdb:9606.ENSP00000286186,5.277318168,0.0613566,18,0.021365786,6.414834023,14.66666667,9606.ENSP00000286186,15.52941176,FALSE,9606.ENSP00000286186,Q9Y2U7,,1.50E+26,0.29264336
450,stringdb:9606.ENSP00000393847,117.6755343,0.061634153,22,0.015549037,6.813037872,10.27272727,9606.ENSP00000393847,10.84799499,FALSE,9606.ENSP00000393847,O15496,,7.95E+25,0.292292187
262,stringdb:9606.ENSP00000260645,544.7908996,0.061047326,26,0.007603319,7.124258518,12.53846154,9606.ENSP00000260645,14.88309383,FALSE,9606.ENSP00000260645,Q9H222,,1.90E+25,0.29162326
388,stringdb:9606.ENSP00000256646,101.7325378,0.061347967,16,0.021028982,6.170849323,9.875,9606.ENSP00000256646,10.9452381,FALSE,9606.ENSP00000256646,Q04721,,1.45E+26,0.291522324
162,stringdb:9606.ENSP00000318822,4.143985234,0.061313458,18,0.020640481,6.414834023,15.33333333,9606.ENSP00000318822,16.48039216,FALSE,9606.ENSP00000318822,P55957,,1.40E+26,0.291378732
74,stringdb:9606.ENSP00000373477,120.6140825,0.061486391,20,0.016412459,6.626946926,9.4,9606.ENSP00000373477,9.95112782,FALSE,9606.ENSP00000373477,P22352,,8.86E+25,0.29056738
170,stringdb:9606.ENSP00000362508,118.9278618,0.060859855,32,0.007971368,7.481533527,19.4375,9606.ENSP00000362508,21.6561828,FALSE,9606.ENSP00000362508,P22310,,2.09E+25,0.290517777
469,stringdb:9606.ENSP00000418532,56.65034002,0.060927893,31,0.008563961,7.429144859,20.38709677,9606.ENSP00000418532,21.60357143,FALSE,9606.ENSP00000418532,P35503,,2.41E+25,0.289190278
136,stringdb:9606.ENSP00000317997,8.605407811,0.061477721,15,0.020967185,6.034567833,10.4,9606.ENSP00000317997,11.14285714,FALSE,9606.ENSP00000317997,Q9NRD9,,1.45E+26,0.288857776
222,stringdb:9606.ENSP00000287295,58.8686695,0.061270377,17,0.018030606,6.297250271,10.23529412,9606.ENSP00000287295,10.95,FALSE,9606.ENSP00000287295,Q5JUZ7,,1.07E+26,0.287178143
184,stringdb:9606.ENSP00000382342,191.2700497,0.061800142,19,0.012779511,6.524470329,6.947368421,9606.ENSP00000382342,7.333333333,FALSE,9606.ENSP00000382342,Q9UQ99,,5.37E+25,0.286551685
303,stringdb:9606.ENSP00000264005,275.4537656,0.061004617,24,0.009278184,6.977636337,11.33333333,9606.ENSP00000264005,13.16086957,FALSE,9606.ENSP00000264005,P04180,,2.83E+25,0.286148237
140,stringdb:9606.ENSP00000295400,4.290626393,0.061330708,14,0.02016014,5.887218475,10,9606.ENSP00000295400,10.76923077,FALSE,9606.ENSP00000295400,Q9UKM3,,1.34E+26,0.285761867
416,stringdb:9606.ENSP00000265970,228.5048277,0.061503738,18,0.01335279,6.414833546,6.555555556,9606.ENSP00000265970,7.595588235,FALSE,9606.ENSP00000265970,O00443,,5.86E+25,0.285738258
78,stringdb:9606.ENSP00000306991,301.2782637,0.061261768,14,0.016031075,5.887218475,5.714285714,9606.ENSP00000306991,6.153846154,FALSE,9606.ENSP00000306991,Q92819,,8.45E+25,0.285223586
181,stringdb:9606.ENSP00000222330,17.2238393,0.061434409,16,0.017640803,6.170849323,7.75,9606.ENSP00000222330,8.266666667,FALSE,9606.ENSP00000222330,P49840,,1.02E+26,0.285174486
370,stringdb:9606.ENSP00000362608,14.9841178,0.061322082,15,0.018781383,6.034567833,8.133333333,9606.ENSP00000362608,8.714285714,FALSE,9606.ENSP00000362608,P11309,,1.16E+26,0.28513988
201,stringdb:9606.ENSP00000362525,55.22429582,0.060800446,29,0.007565792,7.316426754,18.96551724,9606.ENSP00000362525,20.26455026,FALSE,9606.ENSP00000362525,Q9HAW7,,1.88E+25,0.284700353
281,stringdb:9606.ENSP00000343838,55.22429582,0.060800446,29,0.007565792,7.316426754,18.96551724,9606.ENSP00000343838,20.26455026,FALSE,9606.ENSP00000343838,Q9HAW8,,1.88E+25,0.284700352
282,stringdb:9606.ENSP00000003100,376.9078252,0.061391157,23,0.006652473,6.897789478,8.956521739,9606.ENSP00000003100,11.56997724,FALSE,9606.ENSP00000003100,Q99868,,1.46E+25,0.284514191
111,stringdb:9606.ENSP00000345096,821.0088019,0.061021693,19,0.005033176,6.524470329,7.263157895,9606.ENSP00000345096,10.10403893,FALSE,9606.ENSP00000345096,P20839,,8.33E+24,0.284447632
268,stringdb:9606.ENSP00000362441,14.11083467,0.061184395,17,0.016076801,6.297250271,11.29411765,9606.ENSP00000362441,12.07142857,FALSE,9606.ENSP00000362441,Q7Z2J1,,8.50E+25,0.283067922
107,stringdb:9606.ENSP00000263817,199.7244667,0.061021693,24,0.007779815,6.977636337,11.08333333,9606.ENSP00000263817,11.92877847,FALSE,9606.ENSP00000263817,O95342,,1.99E+25,0.28250359
459,stringdb:9606.ENSP00000346693,1781.995324,0.060030291,9,0.001944239,4.925130844,1.777777778,9606.ENSP00000346693,2.160714286,FALSE,9606.ENSP00000346693,Q9NXB9,,1.24E+24,0.282500347
432,stringdb:9606.ENSP00000300035,81.1625396,0.061124352,17,0.014957114,6.297250748,5.058823529,9606.ENSP00000300035,5.714285714,FALSE,9606.ENSP00000300035,Q15004,,7.36E+25,0.282495763
309,stringdb:9606.ENSP00000256958,160.7231915,0.060547146,28,0.006017933,7.255687237,15.07142857,9606.ENSP00000256958,16.77286174,FALSE,9606.ENSP00000256958,Q9Y6L6,,1.19E+25,0.282255816
420,stringdb:9606.ENSP00000253727,104.7146205,0.0613566,19,0.01165281,6.524471283,9.789473684,9606.ENSP00000253727,10.33333333,FALSE,9606.ENSP00000253727,P55055,,4.47E+25,0.28145411
374,stringdb:9606.ENSP00000264381,198.0719467,0.061529777,18,0.010223382,6.414834023,5.444444444,9606.ENSP00000264381,6.245098039,FALSE,9606.ENSP00000264381,P06276,,3.44E+25,0.280603722
371,stringdb:9606.ENSP00000354581,59.05037497,0.061425754,16,0.014007946,6.170849323,7.625,9606.ENSP00000354581,8.147619048,FALSE,9606.ENSP00000354581,P59796,,6.45E+25,0.280581884
447,stringdb:9606.ENSP00000304811,121.4715826,0.060758082,26,0.006322979,7.124258518,11.61538462,9606.ENSP00000304811,12.49717172,FALSE,9606.ENSP00000304811,P16662,,1.31E+25,0.280267311
431,stringdb:9606.ENSP00000367309,203.1368135,0.06156453,18,0.009487685,6.414833546,6.333333333,9606.ENSP00000367309,7.284517443,FALSE,9606.ENSP00000367309,P27338,,2.96E+25,0.279748512
392,stringdb:9606.ENSP00000355657,147.1869062,0.060589216,18,0.012688426,6.414834023,7.333333333,9606.ENSP00000355657,7.786764706,FALSE,9606.ENSP00000355657,Q16695,,5.29E+25,0.279598087
250,stringdb:9606.ENSP00000222115,1737.424789,0.059857221,6,0.003359202,4.069982529,0.333333333,9606.ENSP00000222115,0.4,FALSE,9606.ENSP00000222115,Q92839,,3.71E+24,0.279315156
369,stringdb:9606.ENSP00000332679,59.58610658,0.060396177,28,0.005510827,7.255687237,13.92857143,9606.ENSP00000332679,16.20679533,FALSE,9606.ENSP00000332679,Q16696,,9.99E+24,0.278926382
161,stringdb:9606.ENSP00000364243,256.7856394,0.061227356,17,0.009665819,6.297250748,9.764705882,9606.ENSP00000364243,10.375,FALSE,9606.ENSP00000364243,Q9BZM2,,3.07E+25,0.278514332
415,stringdb:9606.ENSP00000387123,592.7218732,0.061347967,13,0.008127951,5.72738409,2.769230769,9606.ENSP00000387123,3,FALSE,9606.ENSP00000387123,P49419,,2.17E+25,0.278343717
188,stringdb:9606.ENSP00000343535,43.64560385,0.061330708,14,0.014537985,5.887218475,6.142857143,9606.ENSP00000343535,6.615384615,FALSE,9606.ENSP00000343535,Q93009,,6.95E+25,0.278206881
444,stringdb:9606.ENSP00000265403,315.0940981,0.060766551,23,0.004824352,6.897789478,9.739130435,9606.ENSP00000265403,10.50454545,FALSE,9606.ENSP00000265403,P36537,,7.65E+24,0.278160713
495,stringdb:9606.ENSP00000369530,45.80672514,0.060783494,23,0.008164647,6.897789478,12.95652174,9606.ENSP00000369530,14.82076012,FALSE,9606.ENSP00000369530,O15296,,2.19E+25,0.277873619
206,stringdb:9606.ENSP00000349078,443.911345,0.060910869,19,0.005883957,6.524470329,7.578947368,9606.ENSP00000349078,9.099587912,FALSE,9606.ENSP00000349078,P14324,,1.14E+25,0.27785275
398,stringdb:9606.ENSP00000364246,103.2387404,0.061296218,18,0.009996702,6.414834023,9.222222222,9606.ENSP00000364246,9.764705882,FALSE,9606.ENSP00000364246,Q9UNK4,,3.29E+25,0.277492857
129,stringdb:9606.ENSP00000251535,25.99335205,0.060885351,21,0.009102871,6.722933292,14.19047619,9606.ENSP00000251535,15.68346233,FALSE,9606.ENSP00000251535,P18054,,2.72E+25,0.276781959
408,stringdb:9606.ENSP00000364257,162.8770777,0.061244557,17,0.009683293,6.297250748,9.764705882,9606.ENSP00000364257,10.375,FALSE,9606.ENSP00000364257,Q9NZK7,,3.08E+25,0.276758129
368,stringdb:9606.ENSP00000396704,20.56514631,0.061167228,15,0.013340638,6.034567833,9.066666667,9606.ENSP00000396704,9.714285714,FALSE,9606.ENSP00000396704,Q02880,,5.85E+25,0.276586781
358,stringdb:9606.ENSP00000356530,67.25760915,0.061210164,13,0.014138053,5.72738409,4.923076923,9606.ENSP00000356530,5.333333333,FALSE,9606.ENSP00000356530,Q05823,,6.57E+25,0.276366895
108,stringdb:9606.ENSP00000226444,148.8737229,0.060521932,25,0.004734971,7.053006172,11.44,9606.ENSP00000226444,12.4174062,FALSE,9606.ENSP00000226444,P49888,,7.37E+24,0.276292314
264,stringdb:9606.ENSP00000261707,105.464472,0.061443067,15,0.011110653,6.034567833,5.466666667,9606.ENSP00000261707,6.045454545,FALSE,9606.ENSP00000261707,P31645,,4.06E+25,0.276026583
470,stringdb:9606.ENSP00000272286,81.71368554,0.060961969,21,0.007410396,6.722933292,12.57142857,9606.ENSP00000272286,13.43055556,FALSE,9606.ENSP00000272286,Q9H221,,1.81E+25,0.275669259
342,stringdb:9606.ENSP00000347717,294.4768885,0.060775021,21,0.004965548,6.722933292,9.80952381,9606.ENSP00000347717,12.42425214,FALSE,9606.ENSP00000347717,Q9UBM7,,8.11E+24,0.275509344
96,stringdb:9606.ENSP00000314132,5.795832844,0.061055875,13,0.014447974,5.727384567,10.61538462,9606.ENSP00000314132,11.91666667,FALSE,9606.ENSP00000314132,Q9UMX3,,6.86E+25,0.275016233
226,stringdb:9606.ENSP00000253063,127.8410938,0.061201572,13,0.012419151,5.72738409,4.615384615,9606.ENSP00000253063,5.066666667,FALSE,9606.ENSP00000253063,P58004,,5.07E+25,0.274979576
380,stringdb:9606.ENSP00000360316,213.6047806,0.061460389,17,0.007046438,6.297250748,10.70588235,9606.ENSP00000360316,11.9884768,FALSE,9606.ENSP00000360316,Q15392,,1.63E+25,0.27468906
189,stringdb:9606.ENSP00000362513,55.97636686,0.06066509,22,0.006167322,6.813037872,9.909090909,9606.ENSP00000362513,10.78354978,FALSE,9606.ENSP00000362513,P35504,,1.25E+25,0.27341057
175,stringdb:9606.ENSP00000373518,4.071405116,0.061434409,10,0.014715505,5.154873371,6.6,9606.ENSP00000373518,7.333333333,FALSE,9606.ENSP00000373518,Q96PJ9,,7.12E+25,0.273118692
